date,stock,Sentiment_score,headline_count
2025-06-09,NESTLEIND,0.0,0
2025-06-09,NTPC,0.0,0
2025-06-09,ONGC,0.0,0
2025-06-09,POWERGRID,0.0,0
2025-06-09,RELIANCE,0.0,0
2025-06-09,SBILIFE,0.0,0
2025-06-09,SBIN,0.0,0
2025-06-09,SHRIRAMFIN,0.0,0
2025-06-09,SUNPHARMA,0.0,0
2025-06-09,TATACONSUM,0.0,0
2025-06-09,TATASTEEL,0.0,0
2025-06-09,TCS,0.0,0
2025-06-09,TECHM,0.0,0
2025-06-09,TITAN,0.0,0
2025-06-09,TMPV,0.0,0
2025-06-09,TRENT,0.0,0
2025-06-09,ULTRACEMCO,0.0,0
2025-06-09,WIPRO,0.0,0
2025-06-10,ADANIENT,0.0,0
2025-06-10,ADANIPORTS,0.0,0
2025-06-10,APOLLOHOSP,0.0,0
2025-06-10,ASIANPAINT,0.0,0
2025-06-10,AXISBANK,0.0,0
2025-06-10,BAJAJ-AUTO,0.0,0
2025-06-10,BAJAJFINSV,0.0,0
2025-06-10,BAJFINANCE,0.0,0
2025-06-10,BEL,0.0,0
2025-06-10,BHARTIARTL,0.0,0
2025-06-10,CIPLA,0.0,0
2025-06-10,COALINDIA,0.0,0
2025-06-10,DRREDDY,0.0,0
2025-06-10,EICHERMOT,0.0,0
2025-06-10,ETERNAL,0.0,0
2025-06-10,GRASIM,0.0,0
2025-06-10,HCLTECH,0.0,0
2025-06-10,HDFCBANK,0.0,0
2025-06-10,HDFCLIFE,0.0,0
2025-06-10,HINDALCO,0.0,0
2025-06-10,HINDUNILVR,0.0,0
2025-06-10,ICICIBANK,0.0,0
2025-06-10,INDIGO,0.0,0
2025-06-10,INFY,0.0,0
2025-06-10,ITC,0.0,0
2025-06-10,JIOFIN,0.0,0
2025-06-10,JSWSTEEL,0.0,0
2025-06-10,KOTAKBANK,0.0,0
2025-06-10,LT,0.0,0
2025-06-10,M&M,0.0,0
2025-06-10,MARUTI,0.0,0
2025-06-10,MAXHEALTH,0.0,0
2025-06-10,NESTLEIND,0.0,0
2025-06-10,NTPC,0.0,0
2025-06-10,ONGC,0.0,0
2025-06-10,POWERGRID,0.0,0
2025-06-10,RELIANCE,0.0,0
2025-06-10,SBILIFE,0.0,0
2025-06-10,SBIN,0.0,0
2025-06-10,SHRIRAMFIN,0.0,0
2025-06-10,SUNPHARMA,0.0,0
2025-06-10,TATACONSUM,0.0,0
2025-06-10,TATASTEEL,0.0,0
2025-06-10,TCS,0.0,0
2025-06-10,TECHM,0.0,0
2025-06-10,TITAN,0.0,0
2025-06-10,TMPV,0.0,0
2025-06-10,TRENT,0.0,0
2025-06-10,ULTRACEMCO,0.0,0
2025-06-10,WIPRO,0.0,0
2025-06-11,ADANIENT,0.0,0
2025-06-11,ADANIPORTS,0.0,0
2025-06-11,APOLLOHOSP,0.0,0
2025-06-11,ASIANPAINT,0.0,0
2025-06-11,AXISBANK,0.0,0
2025-06-11,BAJAJ-AUTO,0.0,0
2025-06-11,BAJAJFINSV,0.0,0
2025-06-11,BAJFINANCE,0.0,0
2025-06-11,BEL,0.0,0
2025-06-11,BHARTIARTL,0.0,0
2025-06-11,CIPLA,0.0,0
2025-06-11,COALINDIA,0.0,0
2025-06-11,DRREDDY,0.0,0
2025-06-11,EICHERMOT,0.0,0
2025-06-11,ETERNAL,0.0,0
2025-06-11,GRASIM,0.0,0
2025-06-11,HCLTECH,0.0,0
2025-06-11,HDFCBANK,0.0,0
2025-06-11,HDFCLIFE,0.0,0
2025-06-11,HINDALCO,0.0,0
2025-06-11,HINDUNILVR,0.0,0
2025-06-11,ICICIBANK,0.0,0
2025-06-11,INDIGO,0.0,0
2025-06-11,INFY,0.0,0
2025-06-11,ITC,0.0,0
2025-06-11,JIOFIN,0.0,0
2025-06-11,JSWSTEEL,0.0,0
2025-06-11,KOTAKBANK,0.0,0
2025-06-11,LT,0.0,0
2025-06-11,M&M,0.0,0
2025-06-11,MARUTI,0.0,0
2025-06-11,MAXHEALTH,0.0,0
2025-06-11,NESTLEIND,0.0,0
2025-06-11,NTPC,0.0,0
2025-06-11,ONGC,0.0,0
2025-06-11,POWERGRID,0.0,0
2025-06-11,RELIANCE,0.0,0
2025-06-11,SBILIFE,0.0,0
2025-06-11,SBIN,0.0,0
2025-06-11,SHRIRAMFIN,0.0,0
2025-06-11,SUNPHARMA,0.0,0
2025-06-11,TATACONSUM,0.0,0
2025-06-11,TATASTEEL,0.0,0
2025-06-11,TCS,0.0,0
2025-06-11,TECHM,0.0,0
2025-06-11,TITAN,0.0,0
2025-06-11,TMPV,0.0,0
2025-06-11,TRENT,0.0,0
2025-06-11,ULTRACEMCO,0.0,0
2025-06-11,WIPRO,0.0,0
2025-06-12,ADANIENT,0.0,0
2025-06-12,ADANIPORTS,0.0,0
2025-06-12,APOLLOHOSP,0.0,0
2025-06-12,ASIANPAINT,0.0,0
2025-06-12,AXISBANK,0.0,0
2025-06-12,BAJAJ-AUTO,0.0,0
2025-06-12,BAJAJFINSV,0.0,0
2025-06-12,BAJFINANCE,0.0,0
2025-06-12,BEL,0.0,0
2025-06-12,BHARTIARTL,0.0,0
2025-06-12,CIPLA,0.0,0
2025-06-12,COALINDIA,0.0,0
2025-06-12,DRREDDY,0.0,0
2025-06-12,EICHERMOT,0.0,0
2025-06-12,ETERNAL,0.0,0
2025-06-12,GRASIM,0.0,0
2025-06-12,HCLTECH,0.0,0
2025-06-12,HDFCBANK,0.0,0
2025-06-12,HDFCLIFE,0.0,0
2025-06-12,HINDALCO,0.0,0
2025-06-12,HINDUNILVR,0.0,0
2025-06-12,ICICIBANK,0.0,0
2025-06-12,INDIGO,0.0,0
2025-06-12,INFY,0.0,0
2025-06-12,ITC,0.0,0
2025-06-12,JIOFIN,0.0,0
2025-06-12,JSWSTEEL,0.0,0
2025-06-12,KOTAKBANK,0.0,0
2025-06-12,LT,0.0,0
2025-06-12,M&M,0.0,0
2025-06-12,MARUTI,0.0,0
2025-06-12,MAXHEALTH,0.0,0
2025-06-12,NESTLEIND,0.0,0
2025-06-12,NTPC,0.0,0
2025-06-12,ONGC,0.0,0
2025-06-12,POWERGRID,0.0,0
2025-06-12,RELIANCE,0.0,0
2025-06-12,SBILIFE,0.0,0
2025-06-12,SBIN,0.0,0
2025-06-12,SHRIRAMFIN,0.0,0
2025-06-12,SUNPHARMA,0.0,0
2025-06-12,TATACONSUM,0.0,0
2025-06-12,TATASTEEL,0.0,0
2025-06-12,TCS,0.0,0
2025-06-12,TECHM,0.0,0
2025-06-12,TITAN,0.0,0
2025-06-12,TMPV,0.0,0
2025-06-12,TRENT,0.0,0
2025-06-12,ULTRACEMCO,0.0,0
2025-06-12,WIPRO,0.0,0
2025-06-13,ADANIENT,0.0,0
2025-06-13,ADANIPORTS,0.0,0
2025-06-13,APOLLOHOSP,0.0,0
2025-06-13,ASIANPAINT,0.0,0
2025-06-13,AXISBANK,0.0,0
2025-06-13,BAJAJ-AUTO,0.0,0
2025-06-13,BAJAJFINSV,0.0,0
2025-06-13,BAJFINANCE,0.0,0
2025-06-13,BEL,0.0,0
2025-06-13,BHARTIARTL,0.0,0
2025-06-13,CIPLA,0.0,0
2025-06-13,COALINDIA,0.0,0
2025-06-13,DRREDDY,0.0,0
2025-06-13,EICHERMOT,0.0,0
2025-06-13,ETERNAL,0.0,0
2025-06-13,GRASIM,0.0,0
2025-06-13,HCLTECH,0.0,0
2025-06-13,HDFCBANK,0.0,0
2025-06-13,HDFCLIFE,0.0,0
2025-06-13,HINDALCO,0.0,0
2025-06-13,HINDUNILVR,0.0,0
2025-06-13,ICICIBANK,0.0,0
2025-06-13,INDIGO,0.0,0
2025-06-13,INFY,0.0,0
2025-06-13,ITC,0.0,0
2025-06-13,JIOFIN,0.0,0
2025-06-13,JSWSTEEL,0.0,0
2025-06-13,KOTAKBANK,0.0,0
2025-06-13,LT,0.0,0
2025-06-13,M&M,0.0,0
2025-06-13,MARUTI,0.0,0
2025-06-13,MAXHEALTH,0.0,0
2025-06-13,NESTLEIND,0.0,0
2025-06-13,NTPC,0.0,0
2025-06-13,ONGC,0.0,0
2025-06-13,POWERGRID,0.0,0
2025-06-13,RELIANCE,0.0,0
2025-06-13,SBILIFE,0.0,0
2025-06-13,SBIN,0.0,0
2025-06-13,SHRIRAMFIN,0.0,0
2025-06-13,SUNPHARMA,0.0,0
2025-06-13,TATACONSUM,0.0,0
2025-06-13,TATASTEEL,0.0,0
2025-06-13,TCS,0.0,0
2025-06-13,TECHM,0.0,0
2025-06-13,TITAN,0.0,0
2025-06-13,TMPV,0.0,0
2025-06-13,TRENT,0.0,0
2025-06-13,ULTRACEMCO,0.0,0
2025-06-13,WIPRO,0.0,0
2025-06-16,ADANIENT,0.0,0
2025-06-16,ADANIPORTS,0.0,0
2025-06-16,APOLLOHOSP,0.0,0
2025-06-16,ASIANPAINT,0.0,0
2025-06-16,AXISBANK,0.0,0
2025-06-16,BAJAJ-AUTO,0.0,0
2025-06-16,BAJAJFINSV,0.0,0
2025-06-16,BAJFINANCE,0.0,0
2025-06-16,BEL,0.0,0
2025-06-16,BHARTIARTL,0.0,0
2025-06-16,CIPLA,0.0,0
2025-06-16,COALINDIA,0.0,0
2025-06-16,DRREDDY,0.0,0
2025-06-16,EICHERMOT,0.0,0
2025-06-16,ETERNAL,0.0,0
2025-06-16,GRASIM,0.0,0
2025-06-16,HCLTECH,0.0,0
2025-06-16,HDFCBANK,0.0,0
2025-06-16,HDFCLIFE,0.0,0
2025-06-16,HINDALCO,0.0,0
2025-06-16,HINDUNILVR,0.0,0
2025-06-16,ICICIBANK,0.0,0
2025-06-16,INDIGO,0.0,0
2025-06-16,INFY,0.0,0
2025-06-16,ITC,0.0,0
2025-06-16,JIOFIN,0.0,0
2025-06-16,JSWSTEEL,0.0,0
2025-06-16,KOTAKBANK,0.0,0
2025-06-16,LT,0.0,0
2025-06-16,M&M,0.0,0
2025-06-16,MARUTI,0.0,0
2025-06-16,MAXHEALTH,0.0,0
2025-06-16,NESTLEIND,0.0,0
2025-06-16,NTPC,0.0,0
2025-06-16,ONGC,0.0,0
2025-06-16,POWERGRID,0.0,0
2025-06-16,RELIANCE,0.0,0
2025-06-16,SBILIFE,0.0,0
2025-06-16,SBIN,0.0,0
2025-06-16,SHRIRAMFIN,0.0,0
2025-06-16,SUNPHARMA,0.0,0
2025-06-16,TATACONSUM,0.0,0
2025-06-16,TATASTEEL,0.0,0
2025-06-16,TCS,0.0,0
2025-06-16,TECHM,0.0,0
2025-06-16,TITAN,0.0,0
2025-06-16,TMPV,0.0,0
2025-06-16,TRENT,0.0,0
2025-06-16,ULTRACEMCO,0.0,0
2025-06-16,WIPRO,0.0,0
2025-06-17,ADANIENT,0.0,0
2025-06-17,ADANIPORTS,0.0,0
2025-06-17,APOLLOHOSP,0.0,0
2025-06-17,ASIANPAINT,0.0,0
2025-06-17,AXISBANK,0.0,0
2025-06-17,BAJAJ-AUTO,0.0,0
2025-06-17,BAJAJFINSV,0.0,0
2025-06-17,BAJFINANCE,0.0,0
2025-06-17,BEL,0.0,0
2025-06-17,BHARTIARTL,0.0,0
2025-06-17,CIPLA,0.0,0
2025-06-17,COALINDIA,0.0,0
2025-06-17,DRREDDY,0.0,0
2025-06-17,EICHERMOT,0.0,0
2025-06-17,ETERNAL,0.0,0
2025-06-17,GRASIM,0.0,0
2025-06-17,HCLTECH,0.0,0
2025-06-17,HDFCBANK,0.0,0
2025-06-17,HDFCLIFE,0.0,0
2025-06-17,HINDALCO,0.0,0
2025-06-17,HINDUNILVR,0.0,0
2025-06-17,ICICIBANK,0.0,0
2025-06-17,INDIGO,0.0,0
2025-06-17,INFY,0.0,0
2025-06-17,ITC,0.0,0
2025-06-17,JIOFIN,0.0,0
2025-06-17,JSWSTEEL,0.0,0
2025-06-17,KOTAKBANK,0.0,0
2025-06-17,LT,0.0,0
2025-06-17,M&M,0.0,0
2025-06-17,MARUTI,0.0,0
2025-06-17,MAXHEALTH,0.0,0
2025-06-17,NESTLEIND,0.0,0
2025-06-17,NTPC,0.0,0
2025-06-17,ONGC,0.0,0
2025-06-17,POWERGRID,0.0,0
2025-06-17,RELIANCE,0.0,0
2025-06-17,SBILIFE,0.0,0
2025-06-17,SBIN,0.0,0
2025-06-17,SHRIRAMFIN,0.0,0
2025-06-17,SUNPHARMA,0.0,0
2025-06-17,TATACONSUM,0.0,0
2025-06-17,TATASTEEL,0.0,0
2025-06-17,TCS,0.0,0
2025-06-17,TECHM,0.0,0
2025-06-17,TITAN,0.0,0
2025-06-17,TMPV,0.0,0
2025-06-17,TRENT,0.0,0
2025-06-17,ULTRACEMCO,0.0,0
2025-06-17,WIPRO,0.0,0
2025-06-18,ADANIENT,0.0,0
2025-06-18,ADANIPORTS,0.0,0
2025-06-18,APOLLOHOSP,0.0,0
2025-06-18,ASIANPAINT,0.0,0
2025-06-18,AXISBANK,0.0,0
2025-06-18,BAJAJ-AUTO,0.0,0
2025-06-18,BAJAJFINSV,0.0,0
2025-06-18,BAJFINANCE,0.0,0
2025-06-18,BEL,0.0,0
2025-06-18,BHARTIARTL,0.0,0
2025-06-18,CIPLA,0.0,0
2025-06-18,COALINDIA,0.0,0
2025-06-18,DRREDDY,0.0,0
2025-06-18,EICHERMOT,0.0,0
2025-06-18,ETERNAL,0.0,0
2025-06-18,GRASIM,0.0,0
2025-06-18,HCLTECH,0.0,0
2025-06-18,HDFCBANK,0.0,0
2025-06-18,HDFCLIFE,0.0,0
2025-06-18,HINDALCO,0.0,0
2025-06-18,HINDUNILVR,0.0,0
2025-06-18,ICICIBANK,0.0,0
2025-06-18,INDIGO,0.0,0
2025-06-18,INFY,0.0,0
2025-06-18,ITC,0.0,0
2025-06-18,JIOFIN,0.0,0
2025-06-18,JSWSTEEL,0.0,0
2025-06-18,KOTAKBANK,0.0,0
2025-06-18,LT,0.0,0
2025-06-18,M&M,0.0,0
2025-06-18,MARUTI,0.0,0
2025-06-18,MAXHEALTH,0.0,0
2025-06-18,NESTLEIND,0.0,0
2025-06-18,NTPC,0.0,0
2025-06-18,ONGC,0.0,0
2025-06-18,POWERGRID,0.0,0
2025-06-18,RELIANCE,0.0,0
2025-06-18,SBILIFE,0.0,0
2025-06-18,SBIN,0.0,0
2025-06-18,SHRIRAMFIN,0.0,0
2025-06-18,SUNPHARMA,0.0,0
2025-06-18,TATACONSUM,0.0,0
2025-06-18,TATASTEEL,0.0,0
2025-06-18,TCS,0.0,0
2025-06-18,TECHM,0.0,0
2025-06-18,TITAN,0.0,0
2025-06-18,TMPV,0.0,0
2025-06-18,TRENT,0.0,0
2025-06-18,ULTRACEMCO,0.0,0
2025-06-18,WIPRO,0.0,0
2025-06-19,ADANIENT,0.0,0
2025-06-19,ADANIPORTS,0.0,0
2025-06-19,APOLLOHOSP,0.0,0
2025-06-19,ASIANPAINT,0.0,0
2025-06-19,AXISBANK,0.0,0
2025-06-19,BAJAJ-AUTO,0.0,0
2025-06-19,BAJAJFINSV,0.0,0
2025-06-19,BAJFINANCE,0.0,0
2025-06-19,BEL,0.0,0
2025-06-19,BHARTIARTL,0.0,0
2025-06-19,CIPLA,0.0,0
2025-06-19,COALINDIA,0.0,0
2025-06-19,DRREDDY,0.0,0
2025-06-19,EICHERMOT,0.0,0
2025-06-19,ETERNAL,0.0,0
2025-06-19,GRASIM,0.0,0
2025-06-19,HCLTECH,0.0,0
2025-06-19,HDFCBANK,0.0,0
2025-06-19,HDFCLIFE,0.0,0
2025-06-19,HINDALCO,0.0,0
2025-06-19,HINDUNILVR,0.0,0
2025-06-19,ICICIBANK,0.0,0
2025-06-19,INDIGO,0.0,0
2025-06-19,INFY,0.0,0
2025-06-19,ITC,0.0,0
2025-06-19,JIOFIN,0.0,0
2025-06-19,JSWSTEEL,0.0,0
2025-06-19,KOTAKBANK,0.0,0
2025-06-19,LT,0.0,0
2025-06-19,M&M,0.0,0
2025-06-19,MARUTI,0.0,0
2025-06-19,MAXHEALTH,0.0,0
2025-06-19,NESTLEIND,0.0,0
2025-06-19,NTPC,0.0,0
2025-06-19,ONGC,0.0,0
2025-06-19,POWERGRID,0.0,0
2025-06-19,RELIANCE,0.0,0
2025-06-19,SBILIFE,0.0,0
2025-06-19,SBIN,0.0,0
2025-06-19,SHRIRAMFIN,0.0,0
2025-06-19,SUNPHARMA,0.0,0
2025-06-19,TATACONSUM,0.0,0
2025-06-19,TATASTEEL,0.0,0
2025-06-19,TCS,0.0,0
2025-06-19,TECHM,0.0,0
2025-06-19,TITAN,0.0,0
2025-06-19,TMPV,0.0,0
2025-06-19,TRENT,0.0,0
2025-06-19,ULTRACEMCO,0.0,0
2025-06-19,WIPRO,0.0,0
2025-06-20,ADANIENT,0.0,0
2025-06-20,ADANIPORTS,0.0,0
2025-06-20,APOLLOHOSP,0.0,0
2025-06-20,ASIANPAINT,0.0,0
2025-06-20,AXISBANK,0.0,0
2025-06-20,BAJAJ-AUTO,0.0,0
2025-06-20,BAJAJFINSV,0.0,0
2025-06-20,BAJFINANCE,0.0,0
2025-06-20,BEL,0.0,0
2025-06-20,BHARTIARTL,0.0,0
2025-06-20,CIPLA,0.0,0
2025-06-20,COALINDIA,0.0,0
2025-06-20,DRREDDY,0.0,0
2025-06-20,EICHERMOT,0.0,0
2025-06-20,ETERNAL,0.0,0
2025-06-20,GRASIM,0.0,0
2025-06-20,HCLTECH,0.0,0
2025-06-20,HDFCBANK,0.0,0
2025-06-20,HDFCLIFE,0.0,0
2025-06-20,HINDALCO,0.0,0
2025-06-20,HINDUNILVR,0.0,0
2025-06-20,ICICIBANK,0.0,0
2025-06-20,INDIGO,0.0,0
2025-06-20,INFY,0.0,0
2025-06-20,ITC,0.0,0
2025-06-20,JIOFIN,0.0,0
2025-06-20,JSWSTEEL,0.0,0
2025-06-20,KOTAKBANK,0.0,0
2025-06-20,LT,0.0,0
2025-06-20,M&M,0.0,0
2025-06-20,MARUTI,0.0,0
2025-06-20,MAXHEALTH,0.0,0
2025-06-20,NESTLEIND,0.0,0
2025-06-20,NTPC,0.0,0
2025-06-20,ONGC,0.0,0
2025-06-20,POWERGRID,0.0,0
2025-06-20,RELIANCE,0.0,0
2025-06-20,SBILIFE,0.0,0
2025-06-20,SBIN,0.0,0
2025-06-20,SHRIRAMFIN,0.0,0
2025-06-20,SUNPHARMA,0.0,0
2025-06-20,TATACONSUM,0.0,0
2025-06-20,TATASTEEL,0.0,0
2025-06-20,TCS,0.0,0
2025-06-20,TECHM,0.0,0
2025-06-20,TITAN,0.0,0
2025-06-20,TMPV,0.0,0
2025-06-20,TRENT,0.0,0
2025-06-20,ULTRACEMCO,0.0,0
2025-06-20,WIPRO,0.0,0
2025-06-23,ADANIENT,0.0,0
2025-06-23,ADANIPORTS,0.0,0
2025-06-23,APOLLOHOSP,0.0,0
2025-06-23,ASIANPAINT,0.0,0
2025-06-23,AXISBANK,0.0,0
2025-06-23,BAJAJ-AUTO,0.0,0
2025-06-23,BAJAJFINSV,0.0,0
2025-06-23,BAJFINANCE,0.0,0
2025-06-23,BEL,0.0,0
2025-06-23,BHARTIARTL,0.0,0
2025-06-23,CIPLA,0.0,0
2025-06-23,COALINDIA,0.0,0
2025-06-23,DRREDDY,0.0,0
2025-06-23,EICHERMOT,0.0,0
2025-06-23,ETERNAL,0.0,0
2025-06-23,GRASIM,0.0,0
2025-06-23,HCLTECH,0.0,0
2025-06-23,HDFCBANK,0.0,0
2025-06-23,HDFCLIFE,0.0,0
2025-06-23,HINDALCO,0.0,0
2025-06-23,HINDUNILVR,0.0,0
2025-06-23,ICICIBANK,0.0,0
2025-06-23,INDIGO,0.0,0
2025-06-23,INFY,0.0,0
2025-06-23,ITC,0.0,0
2025-06-23,JIOFIN,0.0,0
2025-06-23,JSWSTEEL,0.0,0
2025-06-23,KOTAKBANK,0.0,0
2025-06-23,LT,0.0,0
2025-06-23,M&M,0.0,0
2025-06-23,MARUTI,0.0,0
2025-06-23,MAXHEALTH,0.0,0
2025-06-23,NESTLEIND,0.0,0
2025-06-23,NTPC,0.0,0
2025-06-23,ONGC,0.0,0
2025-06-23,POWERGRID,0.0,0
2025-06-23,RELIANCE,0.0,0
2025-06-23,SBILIFE,0.0,0
2025-06-23,SBIN,0.0,0
2025-06-23,SHRIRAMFIN,0.0,0
2025-06-23,SUNPHARMA,0.0,0
2025-06-23,TATACONSUM,0.0,0
2025-06-23,TATASTEEL,0.0,0
2025-06-23,TCS,0.0,0
2025-06-23,TECHM,0.0,0
2025-06-23,TITAN,0.0,0
2025-06-23,TMPV,0.0,0
2025-06-23,TRENT,0.0,0
2025-06-23,ULTRACEMCO,0.0,0
2025-06-23,WIPRO,0.0,0
2025-06-24,ADANIENT,0.0,0
2025-06-24,ADANIPORTS,0.0,0
2025-06-24,APOLLOHOSP,0.0,0
2025-06-24,ASIANPAINT,0.0,0
2025-06-24,AXISBANK,0.0,0
2025-06-24,BAJAJ-AUTO,0.0,0
2025-06-24,BAJAJFINSV,0.0,0
2025-06-24,BAJFINANCE,0.0,0
2025-06-24,BEL,0.0,0
2025-06-24,BHARTIARTL,0.0,0
2025-06-24,CIPLA,0.0,0
2025-06-24,COALINDIA,0.0,0
2025-06-24,DRREDDY,0.0,0
2025-06-24,EICHERMOT,0.0,0
2025-06-24,ETERNAL,0.0,0
2025-06-24,GRASIM,0.0,0
2025-06-24,HCLTECH,0.0,0
2025-06-24,HDFCBANK,0.0,0
2025-06-24,HDFCLIFE,0.0,0
2025-06-24,HINDALCO,0.0,0
2025-06-24,HINDUNILVR,0.0,0
2025-06-24,ICICIBANK,0.0,0
2025-06-24,INDIGO,0.0,0
2025-06-24,INFY,0.0,0
2025-06-24,ITC,0.0,0
2025-06-24,JIOFIN,0.0,0
2025-06-24,JSWSTEEL,0.0,0
2025-06-24,KOTAKBANK,0.0,0
2025-06-24,LT,0.0,0
2025-06-24,M&M,0.0,0
2025-06-24,MARUTI,0.0,0
2025-06-24,MAXHEALTH,0.0,0
2025-06-24,NESTLEIND,0.0,0
2025-06-24,NTPC,0.0,0
2025-06-24,ONGC,0.0,0
2025-06-24,POWERGRID,0.0,0
2025-06-24,RELIANCE,0.0,0
2025-06-24,SBILIFE,0.0,0
2025-06-24,SBIN,0.0,0
2025-06-24,SHRIRAMFIN,0.0,0
2025-06-24,SUNPHARMA,0.0,0
2025-06-24,TATACONSUM,0.0,0
2025-06-24,TATASTEEL,0.0,0
2025-06-24,TCS,0.0,0
2025-06-24,TECHM,0.0,0
2025-06-24,TITAN,0.0,0
2025-06-24,TMPV,0.0,0
2025-06-24,TRENT,0.0,0
2025-06-24,ULTRACEMCO,0.0,0
2025-06-24,WIPRO,0.0,0
2025-06-25,ADANIENT,0.0,0
2025-06-25,ADANIPORTS,0.0,0
2025-06-25,APOLLOHOSP,0.0,0
2025-06-25,ASIANPAINT,0.0,0
2025-06-25,AXISBANK,0.0,0
2025-06-25,BAJAJ-AUTO,0.0,0
2025-06-25,BAJAJFINSV,0.0,0
2025-06-25,BAJFINANCE,0.0,0
2025-06-25,BEL,0.0,0
2025-06-25,BHARTIARTL,0.0,0
2025-06-25,CIPLA,0.0,0
2025-06-25,COALINDIA,0.0,0
2025-06-25,DRREDDY,0.0,0
2025-06-25,EICHERMOT,0.0,0
2025-06-25,ETERNAL,0.0,0
2025-06-25,GRASIM,0.0,0
2025-06-25,HCLTECH,0.0,0
2025-06-25,HDFCBANK,0.0,0
2025-06-25,HDFCLIFE,0.0,0
2025-06-25,HINDALCO,0.0,0
2025-06-25,HINDUNILVR,0.0,0
2025-06-25,ICICIBANK,0.0,0
2025-06-25,INDIGO,0.0,0
2025-06-25,INFY,0.0,0
2025-06-25,ITC,0.0,0
2025-06-25,JIOFIN,0.0,0
2025-06-25,JSWSTEEL,0.0,0
2025-06-25,KOTAKBANK,0.0,0
2025-06-25,LT,0.0,0
2025-06-25,M&M,0.0,0
2025-06-25,MARUTI,0.0,0
2025-06-25,MAXHEALTH,0.0,0
2025-06-25,NESTLEIND,0.0,0
2025-06-25,NTPC,0.0,0
2025-06-25,ONGC,0.0,0
2025-06-25,POWERGRID,0.0,0
2025-06-25,RELIANCE,0.0,0
2025-06-25,SBILIFE,0.0,0
2025-06-25,SBIN,0.0,0
2025-06-25,SHRIRAMFIN,0.0,0
2025-06-25,SUNPHARMA,0.0,0
2025-06-25,TATACONSUM,0.0,0
2025-06-25,TATASTEEL,0.0,0
2025-06-25,TCS,0.0,0
2025-06-25,TECHM,0.0,0
2025-06-25,TITAN,0.0,0
2025-06-25,TMPV,0.0,0
2025-06-25,TRENT,0.0,0
2025-06-25,ULTRACEMCO,0.0,0
2025-06-25,WIPRO,0.0,0
2025-06-26,ADANIENT,0.0,0
2025-06-26,ADANIPORTS,0.0,0
2025-06-26,APOLLOHOSP,0.0,0
2025-06-26,ASIANPAINT,0.0,0
2025-06-26,AXISBANK,0.0,0
2025-06-26,BAJAJ-AUTO,0.0,0
2025-06-26,BAJAJFINSV,0.0,0
2025-06-26,BAJFINANCE,0.0,0
2025-06-26,BEL,0.0,0
2025-06-26,BHARTIARTL,0.0,0
2025-06-26,CIPLA,0.0,0
2025-06-26,COALINDIA,0.0,0
2025-06-26,DRREDDY,0.0,0
2025-06-26,EICHERMOT,0.0,0
2025-06-26,ETERNAL,0.0,0
2025-06-26,GRASIM,0.0,0
2025-06-26,HCLTECH,0.0,0
2025-06-26,HDFCBANK,0.0,0
2025-06-26,HDFCLIFE,0.0,0
2025-06-26,HINDALCO,0.0,0
2025-06-26,HINDUNILVR,0.0,0
2025-06-26,ICICIBANK,0.0,0
2025-06-26,INDIGO,0.0,0
2025-06-26,INFY,0.0,0
2025-06-26,ITC,0.0,0
2025-06-26,JIOFIN,0.0,0
2025-06-26,JSWSTEEL,0.0,0
2025-06-26,KOTAKBANK,0.0,0
2025-06-26,LT,0.0,0
2025-06-26,M&M,0.0,0
2025-06-26,MARUTI,0.0,0
2025-06-26,MAXHEALTH,0.0,0
2025-06-26,NESTLEIND,0.0,0
2025-06-26,NTPC,0.0,0
2025-06-26,ONGC,0.0,0
2025-06-26,POWERGRID,0.0,0
2025-06-26,RELIANCE,0.0,0
2025-06-26,SBILIFE,0.0,0
2025-06-26,SBIN,0.0,0
2025-06-26,SHRIRAMFIN,0.0,0
2025-06-26,SUNPHARMA,0.0,0
2025-06-26,TATACONSUM,0.0,0
2025-06-26,TATASTEEL,0.0,0
2025-06-26,TCS,0.0,0
2025-06-26,TECHM,0.0,0
2025-06-26,TITAN,0.0,0
2025-06-26,TMPV,0.0,0
2025-06-26,TRENT,0.0,0
2025-06-26,ULTRACEMCO,0.0,0
2025-06-26,WIPRO,0.0,0
2025-06-27,ADANIENT,0.0,0
2025-06-27,ADANIPORTS,0.0,0
2025-06-27,APOLLOHOSP,0.0,0
2025-06-27,ASIANPAINT,0.0,0
2025-06-27,AXISBANK,0.0,0
2025-06-27,BAJAJ-AUTO,0.0,0
2025-06-27,BAJAJFINSV,0.0,0
2025-06-27,BAJFINANCE,0.0,0
2025-06-27,BEL,0.0,0
2025-06-27,BHARTIARTL,0.0,0
2025-06-27,CIPLA,0.0,0
2025-06-27,COALINDIA,0.0,0
2025-06-27,DRREDDY,0.0,0
2025-06-27,EICHERMOT,0.0,0
2025-06-27,ETERNAL,0.0,0
2025-06-27,GRASIM,0.0,0
2025-06-27,HCLTECH,0.0,0
2025-06-27,HDFCBANK,0.0,0
2025-06-27,HDFCLIFE,0.0,0
2025-06-27,HINDALCO,0.0,0
2025-06-27,HINDUNILVR,0.0,0
2025-06-27,ICICIBANK,0.0,0
2025-06-27,INDIGO,0.0,0
2025-06-27,INFY,0.0,0
2025-06-27,ITC,0.0,0
2025-06-27,JIOFIN,0.0,0
